internal_player_id,official_fantasy_player_id,name,country,official_fantasy_position,official_price,qualifier_matches_available,qualifier_minutes,qualifier_starts,qualifier_goals,qualifier_assists,qualifier_clean_sheets,qualifier_cards,recent_nt_minutes,recent_nt_starts,recent_nt_role,last_nt_start_date,set_piece_role,penalty_role,corner_role,free_kick_role,usage_source,usage_source_url,usage_source_checked,usage_confidence,data_quality_flags,notes
austria-david-alaba,85,David Alaba,Austria,DEF,4.6,4,301,4,0,1,2,2,301,4,likely_starter,2025-10-12T18:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
austria-philipp-lienhart,86,Philipp Lienhart,Austria,DEF,4.3,7,585,7,0,0,3,0,585,7,locked_starter,2025-11-18T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
austria-alexander-prass,87,Alexander Prass,Austria,DEF,4.3,3,116,1,0,1,1,0,116,1,rotation_starter,2025-10-09T18:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
austria-kevin-danso,88,Kevin Danso,Austria,DEF,4.3,6,324,3,0,2,3,0,324,3,rotation_starter,2025-11-18T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
austria-stefan-posch,90,Stefan Posch,Austria,DEF,4.3,7,415,4,2,2,4,2,415,4,likely_starter,2025-11-15T17:00:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
austria-phillipp-mwene,91,Phillipp Mwene,Austria,DEF,3.9,5,403,,0,0,,2,403,,rotation_starter,,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
austria-marco-friedl,92,Marco Friedl,Austria,DEF,4.3,3,122,1,0,0,3,0,122,1,rotation_starter,2025-06-10T18:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
austria-david-affengruber,93,David Affengruber,Austria,DEF,3.9,,,,,,,,,,squad_depth,,,,,,,,2026-05-31,missing,missing_usage|source_gap|missing_role_confidence,No qualifier or national-team usage row found in inspected sources.
austria-michael-svoboda,94,Michael Svoboda,Austria,DEF,3.8,,,,,,,,,,unclear,,,,,,,,2026-05-31,missing,missing_usage|source_gap|missing_role_confidence,No qualifier or national-team usage row found in inspected sources.
austria-marko-arnautovic,95,Marko Arnautovic,Austria,FWD,6,7,425,5,8,1,4,0,425,5,rotation_starter,2025-11-18T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,medium,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
austria-michael-gregoritsch,96,Michael Gregoritsch,Austria,FWD,6,8,423,5,4,0,4,1,423,5,likely_starter,2025-10-12T18:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
austria-sasa-kalajdzic,97,Sasa Kalajdzic,Austria,FWD,6,,,,,,,,,,squad_depth,,,,,,,,2026-05-31,missing,missing_usage|source_gap|missing_role_confidence,No qualifier or national-team usage row found in inspected sources.
austria-alexander-schlager,98,Alexander Schlager,Austria,GK,4.6,5,450,5,0,0,2,0,450,5,locked_starter,2025-11-18T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
austria-patrick-pentz,99,Patrick Pentz,Austria,GK,4.6,3,225,3,0,0,2,0,225,3,squad_depth,2025-10-09T18:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
austria-florian-wiegele,101,Florian Wiegele,Austria,GK,3.5,,,,,,,,,,unclear,,,,,,,,2026-05-31,missing,missing_usage|source_gap|missing_role_confidence|goalkeeper_without_role_confidence,No qualifier or national-team usage row found in inspected sources.
austria-carney-chukwuemeka,102,Carney Chukwuemeka,Austria,MID,5,,,,,,,,,,squad_depth,,,,,,,,2026-05-31,missing,missing_usage|source_gap|missing_role_confidence,No qualifier or national-team usage row found in inspected sources.
austria-konrad-laimer,103,Konrad Laimer,Austria,MID,5.8,8,675,8,2,1,4,1,675,8,locked_starter,2025-11-18T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
austria-alessandro-schopf,104,Alessandro Schöpf,Austria,MID,5.3,3,27,0,0,0,1,0,27,0,squad_depth,,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
austria-florian-grillitsch,105,Florian Grillitsch,Austria,MID,5.5,5,83,0,0,1,2,1,83,0,squad_depth,,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
austria-nicolas-seiwald,106,Nicolas Seiwald,Austria,MID,5.6,8,706,8,0,1,4,0,706,8,locked_starter,2025-11-18T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
austria-marcel-sabitzer,107,Marcel Sabitzer,Austria,MID,6.8,8,701,8,3,3,4,1,701,8,locked_starter,2025-11-18T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
austria-romano-schmid,108,Romano Schmid,Austria,MID,6,8,521,5,1,2,4,1,521,5,likely_starter,2025-11-15T17:00:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
austria-patrick-wimmer,109,Patrick Wimmer,Austria,MID,6,5,223,3,0,0,2,3,223,3,rotation_starter,2025-11-18T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
austria-paul-wanner,110,Paul Wanner,Austria,MID,5.6,,,,,,,,,,squad_depth,,,,,,,,2026-05-31,missing,missing_usage|source_gap|missing_role_confidence,No qualifier or national-team usage row found in inspected sources.
austria-xaver-schlager,111,Xaver Schlager,Austria,MID,5.5,5,270,4,0,0,2,0,270,4,rotation_starter,2025-11-18T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
austria-christoph-baumgartner,112,Christoph Baumgartner,Austria,MID,6.7,7,563,7,1,0,3,1,563,7,locked_starter,2025-11-18T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
belgium-maxim-de-cuyper,114,Maxim De Cuyper,Belgium,DEF,4.7,7,418,,2,2,,1,418,,rotation_starter,,club_set_piece_context_available,,,club_direct_fk_order_1,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,"Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks. Set-piece columns carry existing club-performance order hints, not official national-team set-piece duties."
belgium-timothy-castagne,115,Timothy Castagne,Belgium,DEF,4.7,6,412,4,0,2,4,0,412,4,likely_starter,2025-11-18T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
belgium-arthur-theate,116,Arthur Theate,Belgium,DEF,4.5,8,588,6,1,0,4,1,588,6,locked_starter,2025-11-18T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
belgium-thomas-meunier,117,Thomas Meunier,Belgium,DEF,4.8,7,352,5,2,2,4,2,352,5,likely_starter,2025-11-18T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
belgium-zeno-debast,118,Zeno Debast,Belgium,DEF,4.3,6,540,6,0,0,3,0,540,6,locked_starter,2025-10-13T18:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
belgium-axel-witsel,119,Axel Witsel,Belgium,MID,5,2,40,0,0,0,1,0,40,0,squad_depth,,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
belgium-koni-de-winter,120,Koni De Winter,Belgium,DEF,4.2,3,198,1,0,1,0,0,198,1,rotation_starter,2025-11-15T14:00:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
belgium-brandon-mechele,121,Brandon Mechele,Belgium,DEF,3.9,2,99,1,1,0,1,0,99,1,rotation_starter,2025-11-18T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
belgium-joaquin-seys,122,Joaquin Seys,Belgium,DEF,3.9,2,82,1,0,0,1,0,82,1,rotation_starter,2025-11-15T14:00:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
belgium-nathan-ngoy,123,Nathan Ngoy,Belgium,DEF,3.7,,,,,,,,,,squad_depth,,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,missing,missing_usage|source_gap|missing_role_confidence,No qualifier or national-team usage row found in inspected sources.
belgium-romelu-lukaku,124,Romelu Lukaku,Belgium,FWD,7.4,2,172,2,1,0,0,0,172,2,likely_starter,2025-06-09T18:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
belgium-jeremy-doku,125,Jérémy Doku,Belgium,MID,7.5,8,645,8,5,3,4,0,645,8,locked_starter,2025-11-18T19:45:00Z,club_set_piece_context_available,club_penalty_order_3,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,position_conflict|estimated_qualifier_minutes,"Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks. Set-piece columns carry existing club-performance order hints, not official national-team set-piece duties. Official fantasy position differs from existing model position and is preserved as active future fantasy position."
belgium-dodi-lukebakio,127,Dodi Lukébakio,Belgium,FWD,5.9,2,50,0,0,0,1,0,50,0,squad_depth,,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
belgium-alexis-saelemekars,128,Alexis Saelemaekers,Belgium,MID,5.7,,,,,,,,,,unclear,,,,,,,,2026-05-31,missing,position_conflict|missing_usage|source_gap|missing_role_confidence,No qualifier or national-team usage row found in inspected sources. Official fantasy position differs from existing model position and is preserved as active future fantasy position.
belgium-charles-de-ketelaere,129,Charles De Ketelaere,Belgium,MID,5.6,5,331,4,2,2,3,0,331,4,rotation_starter,2025-11-18T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,position_conflict|estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks. Official fantasy position differs from existing model position and is preserved as active future fantasy position.
