official_fantasy_player_id,internal_player_id,name,country,official_fantasy_position,official_price,priority,current_start_probability,current_expected_minutes,current_role_label,current_role_confidence,missing_fields,reason_for_targeting,recommended_action,source_gap_type,repo_evidence_status,planned_import_source_type,notes
1468,mexico-victor-guzman,Víctor Guzmán,Mexico,DEF,3.6,P2,,,blocked,blocked,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,keep_blocked_until_selectable_status_and_squad_review_are_resolved,manual_review_needed,missing_source_gap,missing_source_gap,before_role=blocked; before_start_probability=; before_expected_minutes=; club=Monterrey; club_status=source_verified; club_role_confidence=high; club_minutes=1888; club_starts=20; no_source_backed_nt_starts_or_minutes_in_current_repo; blocked_reasons=blocked_not_selectable|not_selectable|squad_review_status
1701,south-africa-bradley-cross,Bradley Cross,South Africa,DEF,3.6,P2,0.21,25.1,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.21; before_expected_minutes=25.1; club=Kaizer Chiefs; club_status=source_verified; club_role_confidence=high; club_minutes=1722; club_starts=19; no_source_backed_nt_starts_or_minutes_in_current_repo
1169,tunisia-adem-arous,Adem Arous,Tunisia,DEF,3.6,P2,0.21,25.1,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.21; before_expected_minutes=25.1; club=Kasimpasa; club_status=source_verified; club_role_confidence=high; club_minutes=1671; club_starts=19; no_source_backed_nt_starts_or_minutes_in_current_repo
1523,belgium-mike-penders,Mike Penders,Belgium,GK,3.5,P2,0.08,7,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.08; before_expected_minutes=7; club=Chelsea; club_status=source_verified; club_role_confidence=high; club_minutes=0; club_starts=0; no_source_backed_nt_starts_or_minutes_in_current_repo
145,bosnia-and-herzegovina-nidal-celik,Nidal Celik,Bosnia and Herzegovina,DEF,3.5,P2,0.19,23.7,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.19; before_expected_minutes=23.7; club=Lens; club_status=source_verified; club_role_confidence=high; club_minutes=637; club_starts=8; no_source_backed_nt_starts_or_minutes_in_current_repo
411,ecuador-yaimar-medina,Yaimar Medina,Ecuador,DEF,3.5,P2,0.21,25.1,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,position_or_role_conflict,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.21; before_expected_minutes=25.1; club=Genk; club_status=source_verified; club_role_confidence=high; club_minutes=1534; club_starts=18; no_source_backed_nt_starts_or_minutes_in_current_repo
1428,france-robin-risser,Robin Risser,France,GK,3.5,P2,0.13,11.4,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.13; before_expected_minutes=11.4; club=Lens; club_status=source_verified; club_role_confidence=high; club_minutes=2970; club_starts=33; no_source_backed_nt_starts_or_minutes_in_current_repo
1979,ghana-marvin-senaya,Marvin Senaya,Ghana,DEF,3.5,P2,0.23,26.6,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.23; before_expected_minutes=26.6; club=AJ Auxerre; club_status=source_verified; club_role_confidence=medium; club_minutes=1784; club_starts=20; no_source_backed_nt_starts_or_minutes_in_current_repo
1566,iraq-dario-naamo,Dario Naamo,Iraq,DEF,3.5,P2,,,blocked,blocked,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,keep_blocked_until_selectable_status_and_squad_review_are_resolved,manual_review_needed,missing_source_gap,missing_source_gap,before_role=blocked; before_start_probability=; before_expected_minutes=; club=Dundee United; club_status=source_verified; club_role_confidence=medium; club_minutes=855; club_starts=8; no_source_backed_nt_starts_or_minutes_in_current_repo; blocked_reasons=blocked_not_selectable|not_selectable|squad_review_status
1461,mexico-alex-padilla,Álex Padilla,Mexico,GK,3.5,P2,,,blocked,blocked,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,keep_blocked_until_selectable_status_and_squad_review_are_resolved,manual_review_needed,missing_source_gap,missing_source_gap,before_role=blocked; before_start_probability=; before_expected_minutes=; club=Athletic Bilbao; club_status=source_verified; club_role_confidence=high; club_minutes=90; club_starts=0; no_source_backed_nt_starts_or_minutes_in_current_repo; blocked_reasons=blocked_not_selectable|not_selectable|squad_review_status
1467,mexico-bryan-gonzalez,Bryan González,Mexico,DEF,3.5,P2,,,blocked,blocked,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,keep_blocked_until_selectable_status_and_squad_review_are_resolved,manual_review_needed,missing_source_gap,missing_source_gap,before_role=blocked; before_start_probability=; before_expected_minutes=; club=Guadalajara; club_status=source_verified; club_role_confidence=high; club_minutes=3447; club_starts=40; no_source_backed_nt_starts_or_minutes_in_current_repo; blocked_reasons=blocked_not_selectable|not_selectable|squad_review_status
747,mexico-everardo-lopez,Everardo López,Mexico,DEF,3.5,P2,,,blocked,blocked,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,keep_blocked_until_selectable_status_and_squad_review_are_resolved,manual_review_needed,missing_source_gap,missing_source_gap,before_role=blocked; before_start_probability=; before_expected_minutes=; club=Toluca; club_status=source_verified; club_role_confidence=high; club_minutes=2189; club_starts=23; no_source_backed_nt_starts_or_minutes_in_current_repo; blocked_reasons=blocked_not_selectable|not_selectable|squad_review_status
1465,mexico-mateo-chavez,Mateo Chávez,Mexico,DEF,3.5,P2,0.19,23.7,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.19; before_expected_minutes=23.7; club=AZ; club_status=source_verified; club_role_confidence=high; club_minutes=827; club_starts=9; no_source_backed_nt_starts_or_minutes_in_current_repo
2015,morocco-redouane-halhal,Redouane Halhal,Morocco,DEF,3.5,P2,0.23,26.6,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.23; before_expected_minutes=26.6; club=KV Mechelen; club_status=source_verified; club_role_confidence=high; club_minutes=2849; club_starts=32; no_source_backed_nt_starts_or_minutes_in_current_repo
829,new-zealand-callan-elliot,Callan Elliot,New Zealand,DEF,3.5,P2,0.23,26.6,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.23; before_expected_minutes=26.6; club=Auckland FC; club_status=source_verified; club_role_confidence=high; club_minutes=1742; club_starts=20; no_source_backed_nt_starts_or_minutes_in_current_repo
854,norway-henrik-falchener,Henrik Falchener,Norway,DEF,3.5,P2,0.21,25.1,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.21; before_expected_minutes=25.1; club=Viking; club_status=source_verified; club_role_confidence=high; club_minutes=856; club_starts=10; no_source_backed_nt_starts_or_minutes_in_current_repo
1681,norway-sander-tangvik,Sander Tangvik,Norway,GK,3.5,P2,0.11,9.7,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.11; before_expected_minutes=9.7; club=Hamburger SV; club_status=source_verified; club_role_confidence=high; club_minutes=90; club_starts=17; no_source_backed_nt_starts_or_minutes_in_current_repo
954,qatar-niall-mason,Niall Aadya Mason,Qatar,DEF,3.5,P2,,,blocked,blocked,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,keep_blocked_until_selectable_status_and_squad_review_are_resolved,manual_review_needed,missing_source_gap,missing_source_gap,before_role=blocked; before_start_probability=; before_expected_minutes=; club=Qatar SC; club_status=source_verified; club_role_confidence=high; club_minutes=645; club_starts=8; no_source_backed_nt_starts_or_minutes_in_current_repo; blocked_reasons=blocked_not_selectable|not_selectable|squad_review_status
1700,south-africa-olwethu-makhanya,Olwethu Makhanya,South Africa,DEF,3.5,P2,0.23,26.6,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.23; before_expected_minutes=26.6; club=Philadelphia Union; club_status=source_verified; club_role_confidence=high; club_minutes=2475; club_starts=27; no_source_backed_nt_starts_or_minutes_in_current_repo
1203,turkiye-ahmetcan-kaplan,Ahmetcan Kaplan,Türkiye,DEF,3.5,P2,,,blocked,blocked,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,keep_blocked_until_selectable_status_and_squad_review_are_resolved,manual_review_needed,missing_source_gap,missing_source_gap,before_role=blocked; before_start_probability=; before_expected_minutes=; club=Ajax; club_status=source_verified; club_role_confidence=medium; club_minutes=2047; club_starts=23; no_source_backed_nt_starts_or_minutes_in_current_repo; blocked_reasons=blocked_not_selectable|not_selectable|squad_review_status
1273,usa-chris-brady,Chris Brady,USA,GK,3.5,P2,0.13,11.4,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.13; before_expected_minutes=11.4; club=Chicago Fire; club_status=source_verified; club_role_confidence=high; club_minutes=2700; club_starts=30; no_source_backed_nt_starts_or_minutes_in_current_repo
1711,england-ollie-watkins,Ollie Watkins,England,FWD,7.9,P3,0.305,35.9,impact_sub,high,final_squad_confirmation,high_price_start_probability_below_0.35|high_price_start_probability_below_0.45,keep_existing_conservative_low_confidence_treatment,manual_review_needed,missing_source_gap,missing_source_gap,before_role=impact_sub; before_start_probability=0.305; before_expected_minutes=35.9; club=Aston Villa; club_status=source_verified; club_role_confidence=high; club_minutes=2533; club_starts=30
1104,spain-rodrigo-hernandez,Rodrigo Hernández Cascante,Spain,MID,7.5,P3,0.255,32.7,impact_sub,medium,club_context|club_minutes|club_starts|final_squad_confirmation,high_price_start_probability_below_0.35|high_price_start_probability_below_0.45,keep_existing_conservative_low_confidence_treatment,true_source_gap,missing_source_gap,missing_source_gap,before_role=impact_sub; before_start_probability=0.255; before_expected_minutes=32.7
935,portugal-matheus-nunes,Matheus Luiz Nunes,Portugal,MID,6.1,P3,0.3,34.2,impact_sub,high,final_squad_confirmation,high_price_start_probability_below_0.35,keep_existing_conservative_low_confidence_treatment,manual_review_needed,missing_source_gap,missing_source_gap,before_role=impact_sub; before_start_probability=0.3; before_expected_minutes=34.2; club=Manchester City; club_status=source_verified; club_role_confidence=high; club_minutes=2534; club_starts=28
1581,switzerland-christian-fassnacht,Christian Fassnacht,Switzerland,MID,6.1,P3,0.28,33.5,impact_sub,high,final_squad_confirmation,high_price_start_probability_below_0.35,keep_existing_conservative_low_confidence_treatment,manual_review_needed,missing_source_gap,missing_source_gap,before_role=impact_sub; before_start_probability=0.28; before_expected_minutes=33.5; club=Young Boys; club_status=source_verified; club_role_confidence=high; club_minutes=467; club_starts=6
1157,switzerland-denis-zakaria,Denis Zakaria,Switzerland,MID,6.1,P3,0.3,34.2,impact_sub,high,final_squad_confirmation,high_price_start_probability_below_0.35,keep_existing_conservative_low_confidence_treatment,manual_review_needed,missing_source_gap,missing_source_gap,before_role=impact_sub; before_start_probability=0.3; before_expected_minutes=34.2; club=Monaco; club_status=source_verified; club_role_confidence=high; club_minutes=2039; club_starts=23
2065,uruguay-rodrigo-zalazar,Rodrigo Zalazar,Uruguay,MID,6,P3,0.3,34.2,impact_sub,high,final_squad_confirmation,high_price_start_probability_below_0.35,keep_existing_conservative_low_confidence_treatment,manual_review_needed,missing_source_gap,missing_source_gap,before_role=impact_sub; before_start_probability=0.3; before_expected_minutes=34.2; club=Braga; club_status=source_verified; club_role_confidence=high; club_minutes=1941; club_starts=22
